time,seq,class,rtt,hops
25352,41,1,0,3
25353,52,1,0,3
25354,112,1,0,3
25355,1,1,0,3
25356,17,1,0,3
25357,17,1,0,3
25358,166,1,0,3
25359,25358,4,17.0884,3
25360,94,1,0,3
25361,42,1,0,3
25362,162,1,0,3
25363,10,1,0,3
25364,12,1,0,3
25365,168,1,0,3
25366,58,1,0,3
25367,84,1,0,3
25368,153,1,0,3
25369,51,1,0,3
25370,60,1,0,3
25371,180,1,0,3
25372,124,1,0,3
25373,112,1,0,3
25374,94,1,0,3
25375,102,1,0,3
25376,154,1,0,3
25377,94,1,0,3
25378,60,1,0,3
25379,52,1,0,3
25380,27,1,0,3
25381,57,1,0,3
25382,12,1,0,3
25383,112,1,0,3
25384,24297,5,0,3
25385,23725,4,0,3
25386,9,1,0,3
25387,25,1,0,3
25388,62,1,0,3
25389,45,1,0,3
25390,7,1,0,3
25391,76,1,0,3
25392,51,1,0,3
25393,3,1,0,3
25394,58,1,0,3
25395,85,1,0,3
25396,60,1,0,3
25397,6,1,0,3
25398,435,1,0,3
25399,162,1,0,3
25400,27,1,0,3
25401,42,1,0,3
25402,41,1,0,3
25403,17989,3,0,3
25404,166,1,0,3
25405,435,1,0,3
25406,163,1,0,3
25407,57,1,0,3
25408,45,1,0,3
25409,7,1,0,3
25410,23655,5,0,3
25411,187,1,0,3
25412,176,1,0,3
25413,52,1,0,3
25414,14,1,0,3
25415,162,1,0,3
25416,33,1,0,3
25417,101,1,0,3
25418,42,1,0,3
25419,57,1,0,3
25420,37,1,0,3
25421,25420,5,28.2886,3
25422,25,1,0,3
25423,56,1,0,3
25424,338,1,0,3
25425,25424,4,7.36022,3
25426,52,1,0,3
25427,124,1,0,3
25428,41,1,0,3
25429,180,1,0,3
25430,435,1,0,3
25431,1927,2,0,3
25432,100,1,0,3
25433,3583,2,0,3
25434,112,1,0,3
25435,57,1,0,3
25436,25435,3,20.9284,3
25437,176,1,0,3
25438,3,1,0,3
25439,58,1,0,3
25440,5,1,0,3
25441,435,1,0,3
25442,97,1,0,3
25443,17,1,0,3
25444,58,1,0,3
25445,92,1,0,3
25446,19,1,0,3
25447,39,1,0,3
25448,9,1,0,3
25449,19,1,0,3
25450,39,1,0,3
25451,153,1,0,3
25452,9,1,0,3
25453,435,1,0,3
25454,19,1,0,3
25455,92,1,0,3
25456,92,1,0,3
25457,9925,2,0,3
25458,9,1,0,3
25459,1,1,0,3
25460,187,1,0,3
25461,10,1,0,3
25462,121,1,0,3
25463,58,1,0,3
25464,17,1,0,3
25465,56,1,0,3
25466,94,1,0,3
25467,168,1,0,3
25468,168,1,0,3
25469,1,1,0,3
25470,45,1,0,3
25471,180,1,0,3
25472,168,1,0,3
25473,22,1,0,3
25474,180,1,0,3
25475,9,1,0,3
25476,163,1,0,3
25477,112,1,0,3
25478,56,1,0,3
25479,53,1,0,3
25480,84,1,0,3
25481,176,1,0,3
25482,168,1,0,3
25483,92,1,0,3
25484,56,1,0,3
25485,166,1,0,3
25486,12,1,0,3
25487,176,1,0,3
25488,57,1,0,3
25489,37,1,0,3
25490,168,1,0,3
25491,53,1,0,3
25492,56,1,0,3
25493,76,1,0,3
25494,176,1,0,3
25495,60,1,0,3
25496,180,1,0,3
25497,76,1,0,3
25498,58,1,0,3
25499,92,1,0,3
25500,17,1,0,3
25501,15142,2,0,3
25502,163,1,0,3
25503,9,1,0,3
25504,23671,2,0,3
25505,97,1,0,3
25506,124,1,0,3
25507,6,1,0,3
25508,187,1,0,3
25509,76,1,0,3
25510,9,1,0,3
25511,22,1,0,3
25512,121,1,0,3
25514,85,1,0,3
25515,25512,3,-1,-1
25515,97,1,0,3
25516,92,1,0,3
25517,128,1,0,3
25518,10,1,0,3
25519,163,1,0,3
25520,62,1,0,3
25521,60,1,0,3
25522,338,1,0,3
25523,102,1,0,3
25524,12,1,0,3
25525,12,1,0,3
25526,45,1,0,3
25527,97,1,0,3
25528,0,1,0,3
25529,6,1,0,3
25530,25529,4,12.9282,3
25531,10,1,0,3
25532,60,1,0,3
25533,124,1,0,3
25535,62,1,0,3
25536,25533,3,-1,-1
25536,17,1,0,3
25537,91,1,0,3
25538,338,1,0,3
25539,6,1,0,3
25540,51,1,0,3
25541,9,1,0,3
25542,93,1,0,3
25543,14,1,0,3
25544,84,1,0,3
25545,69,1,0,3
25546,41,1,0,3
25547,53,1,0,3
25548,168,1,0,3
25549,6,1,0,3
25550,51,1,0,3
25551,81,1,0,3
25552,23061,3,0,3
25553,7,1,0,3
25554,338,1,0,3
25555,60,1,0,3
25556,41,1,0,3
25557,60,1,0,3
25558,41,1,0,3
25559,12,1,0,3
25560,0,1,0,3
25561,176,1,0,3
25562,81,1,0,3
25563,3,1,0,3
25564,25563,3,25.8566,3
25565,51,1,0,3
25566,102,1,0,3
25567,52,1,0,3
25568,162,1,0,3
25569,76,1,0,3
25570,176,1,0,3
25571,85,1,0,3
25572,176,1,0,3
25573,37,1,0,3
25574,56,1,0,3
25575,84,1,0,3
25576,19877,2,0,3
25577,168,1,0,3
25578,168,1,0,3
25579,163,1,0,3
25580,76,1,0,3
25581,57,1,0,3
25582,60,1,0,3
25583,112,1,0,3
25584,3583,2,0,3
25585,97,1,0,3
25586,338,1,0,3
25587,32,1,0,3
25588,168,1,0,3
25589,0,1,0,3
25590,32,1,0,3
25591,83,1,0,3
25592,12,1,0,3
25593,180,1,0,3
25594,6,1,0,3
25595,10,1,0,3
25596,13184,3,0,3
25597,17,1,0,3
25598,112,1,0,3
25599,128,1,0,3
25600,17,1,0,3
25601,25529,4,71000,3
25602,166,1,0,3
25603,7,1,0,3
25604,154,1,0,3
25605,19877,2,0,3
25606,42,1,0,3
25607,45,1,0,3
25608,12,1,0,3
25609,83,1,0,3
25610,121,1,0,3
25611,102,1,0,3
25612,25,1,0,3
25613,39,1,0,3
25614,53,1,0,3
25615,765,2,0,3
25616,153,1,0,3
25617,32,1,0,3
25618,25,1,0,3
25619,100,1,0,3
25620,41,1,0,3
25621,5,1,0,3
25622,9,1,0,3
25623,84,1,0,3
25624,112,1,0,3
25625,162,1,0,3
25626,25625,2,20.4806,3
25627,162,1,0,3
25628,5,1,0,3
25629,153,1,0,3
25630,21512,3,0,3
25631,25630,8,22.0806,3
25632,25631,4,29.2486,3
25633,9,1,0,3
25634,166,1,0,3
25635,153,1,0,3
25636,94,1,0,3
25637,24283,3,0,3
25638,17377,2,0,3
25639,58,1,0,3
25640,25,1,0,3
25641,60,1,0,3
25642,53,1,0,3
25643,12,1,0,3
25644,39,1,0,3
25645,100,1,0,3
25646,112,1,0,3
25647,20388,3,0,3
25648,23741,3,0,3
25649,7,1,0,3
25650,17,1,0,3
25651,54,1,0,3
25652,14,1,0,3
25653,27,1,0,3
25654,176,1,0,3
25655,128,1,0,3
25656,102,1,0,3
25657,9,1,0,3
25658,338,1,0,3
25659,180,1,0,3
25660,62,1,0,3
25661,84,1,0,3
25662,1,1,0,3
25663,2310,2,0,3
25664,62,1,0,3
25665,94,1,0,3
25666,187,1,0,3
25667,102,1,0,3
25668,128,1,0,3
25669,27,1,0,3
25670,97,1,0,3
25671,338,1,0,3
25672,6,1,0,3
25673,14,1,0,3
25674,435,1,0,3
25675,69,1,0,3
25676,57,1,0,3
25677,128,1,0,3
25678,338,1,0,3
25679,45,1,0,3
25680,10366,3,0,3
25681,83,1,0,3
25682,180,1,0,3
25683,101,1,0,3
25684,166,1,0,3
25685,124,1,0,3
25686,58,1,0,3
25687,166,1,0,3
25688,124,1,0,3
25689,62,1,0,3
25690,168,1,0,3
25691,153,1,0,3
25692,91,1,0,3
25693,84,1,0,3
25694,54,1,0,3
25695,7,1,0,3
25696,81,1,0,3
25697,69,1,0,3
25699,60,1,0,3
25700,25697,2,-1,-1
25700,128,1,0,3
25701,62,1,0,3
25702,102,1,0,3
25703,14,1,0,3
25704,27,1,0,3
25705,97,1,0,3
25706,7,1,0,3
25707,0,1,0,3
25708,162,1,0,3
25709,39,1,0,3
25710,62,1,0,3
25711,25710,48,22.2086,3
25712,37,1,0,3
25713,163,1,0,3
25714,84,1,0,3
25715,41,1,0,3
25716,9,1,0,3
25717,93,1,0,3
25718,93,1,0,3
25719,180,1,0,3
25720,93,1,0,3
25721,7,1,0,3
25722,166,1,0,3
25723,57,1,0,3
25724,5,1,0,3
25725,25,1,0,3
25726,154,1,0,3
25727,12,1,0,3
25728,37,1,0,3
25729,166,1,0,3
25730,187,1,0,3
25731,39,1,0,3
25732,33,1,0,3
25733,85,1,0,3
25734,12,1,0,3
25735,154,1,0,3
25736,91,1,0,3
25737,124,1,0,3
25738,166,1,0,3
25739,6,1,0,3
25740,20843,3,0,3
25741,153,1,0,3
25742,163,1,0,3
25743,19490,3,0,3
25744,12,1,0,3
25745,163,1,0,3
25746,91,1,0,3
25747,1,1,0,3
25748,154,1,0,3
25749,17,1,0,3
25750,180,1,0,3
25751,1927,2,0,3
25752,53,1,0,3
25753,14,1,0,3
25754,57,1,0,3
25755,52,1,0,3
25756,54,1,0,3
25757,7,1,0,3
25758,19824,2,0,3
25759,338,1,0,3
25760,83,1,0,3
25761,56,1,0,3
25762,22,1,0,3
25763,14,1,0,3
25764,97,1,0,3
25765,69,1,0,3
25766,121,1,0,3
25767,69,1,0,3
25768,84,1,0,3
25769,84,1,0,3
25770,45,1,0,3
25771,101,1,0,3
25772,25771,4,13.8882,3
25773,42,1,0,3
25774,22,1,0,3
25775,81,1,0,3
25776,166,1,0,3
25777,22456,11,0,3
25778,39,1,0,3
25779,757,2,0,3
25780,37,1,0,3
25781,19,1,0,3
25782,6061,2,0,3
25783,166,1,0,3
25784,76,1,0,3
25785,97,1,0,3
25786,45,1,0,3
25787,25786,16,21.4406,3
25788,5,1,0,3
25789,154,1,0,3
25790,163,1,0,3
25791,25790,14,21.7606,3
25792,33,1,0,3
25793,39,1,0,3
25794,52,1,0,3
25795,0,1,0,3
25796,58,1,0,3
25797,25796,4,20.2886,3
25798,435,1,0,3
25799,97,1,0,3
25800,153,1,0,3
25801,85,1,0,3
25802,56,1,0,3
25803,102,1,0,3
25804,10,1,0,3
25805,180,1,0,3
25806,83,1,0,3
25807,1,1,0,3
25808,85,1,0,3
25809,124,1,0,3
25810,56,1,0,3
25811,25810,8,23.1687,3
25812,100,1,0,3
25813,10,1,0,3
25814,37,1,0,3
25815,52,1,0,3
25816,25815,4,19.2006,3
25817,84,1,0,3
25818,17,1,0,3
25819,53,1,0,3
25820,6061,2,0,3
25821,27,1,0,3
25822,19877,2,0,3
25823,14,1,0,3
25824,51,1,0,3
25825,10,1,0,3
25826,128,1,0,3
25827,25826,10,28.9286,3
25828,9,1,0,3
25829,41,1,0,3
25830,163,1,0,3
25831,60,1,0,3
25832,62,1,0,3
25833,101,1,0,3
25834,168,1,0,3
25835,121,1,0,3
25836,10366,3,0,3
25837,128,1,0,3
25838,32,1,0,3
25839,163,1,0,3
25840,25625,2,0,3
25841,187,1,0,3
25842,162,1,0,3
25843,20621,3,0,3
25844,60,1,0,3
25845,12,1,0,3
25846,102,1,0,3
25847,435,1,0,3
25848,76,1,0,3
25849,37,1,0,3
25850,112,1,0,3
25851,51,1,0,3
25852,124,1,0,3
25853,19,1,0,3
25854,166,1,0,3
25855,57,1,0,3
25856,124,1,0,3
25857,83,1,0,3
25858,1,1,0,3
25859,12,1,0,3
25860,27,1,0,3
25861,121,1,0,3
25862,54,1,0,3
25863,102,1,0,3
25864,60,1,0,3
25865,69,1,0,3
25866,338,1,0,3
25867,166,1,0,3
25868,91,1,0,3
25869,3583,2,0,3
25870,10,1,0,3
25871,42,1,0,3
25872,85,1,0,3
25873,58,1,0,3
25874,435,1,0,3
25875,9,1,0,3
25876,94,1,0,3
25877,176,1,0,3
25878,1,1,0,3
25879,162,1,0,3
25880,94,1,0,3
25881,128,1,0,3
25882,39,1,0,3
25883,6,1,0,3
25884,180,1,0,3
25885,187,1,0,3
25886,91,1,0,3
25887,338,1,0,3
25888,76,1,0,3
25889,435,1,0,3
25890,56,1,0,3
25891,41,1,0,3
25892,14,1,0,3
25893,41,1,0,3
25894,163,1,0,3
25895,100,1,0,3
25896,338,1,0,3
25897,163,1,0,3
25898,3,1,0,3
25899,57,1,0,3
25900,124,1,0,3
25901,124,1,0,3
25902,101,1,0,3
25903,25,1,0,3
25904,0,1,0,3
25905,1,1,0,3
25906,18032,3,0,3
25907,32,1,0,3
25908,52,1,0,3
25909,57,1,0,3
25911,37,1,0,3
25912,25909,3,-1,-1
25912,121,1,0,3
25913,97,1,0,3
25914,58,1,0,3
25915,76,1,0,3
25916,338,1,0,3
25917,128,1,0,3
25918,14,1,0,3
25919,8095,2,0,3
25920,93,1,0,3
25921,25920,3,25.0886,3
25922,97,1,0,3
25923,56,1,0,3
25924,37,1,0,3
25925,62,1,0,3
25926,154,1,0,3
25927,128,1,0,3
25928,168,1,0,3
25929,1,1,0,3
25930,27,1,0,3
25931,1,1,0,3
25932,7,1,0,3
25933,124,1,0,3
25934,62,1,0,3
25935,101,1,0,3
25936,1,1,0,3
25937,154,1,0,3
25938,85,1,0,3
25939,338,1,0,3
25940,60,1,0,3
25941,93,1,0,3
25942,41,1,0,3
25943,168,1,0,3
25944,58,1,0,3
25945,435,1,0,3
25946,6,1,0,3
25947,409,2,0,3
25948,5,1,0,3
25949,102,1,0,3
25950,128,1,0,3
25952,42,1,0,3
25953,25950,3,-1,-1
25953,10,1,0,3
25954,435,1,0,3
25955,58,1,0,3
25956,7,1,0,3
25957,17,1,0,3
25958,102,1,0,3
25959,100,1,0,3
25960,37,1,0,3
25961,25563,3,0,3
25962,121,1,0,3
25963,69,1,0,3
25964,14,1,0,3
25965,53,1,0,3
25966,101,1,0,3
25967,435,1,0,3
25968,41,1,0,3
25969,7,1,0,3
25970,5,1,0,3
25971,12,1,0,3
25972,32,1,0,3
25973,3,1,0,3
25974,6,1,0,3
25975,39,1,0,3
25976,25975,2,20.4807,3
25977,24123,3,0,3
25978,25180,7,0,3
25979,102,1,0,3
25980,17,1,0,3
25981,121,1,0,3
25982,435,1,0,3
25983,6,1,0,3
25984,24123,3,0,3
25986,168,1,0,3
25987,25984,3,-1,-1
25987,17,1,0,3
25988,8095,2,0,3
25989,33,1,0,3
25990,10,1,0,3
25991,51,1,0,3
25992,14,1,0,3
25993,9,1,0,3
25994,60,1,0,3
25995,128,1,0,3
25996,57,1,0,3
25997,84,1,0,3
25998,33,1,0,3
25999,153,1,0,3
26000,25999,22,40.5767,3
26001,10,1,0,3
26002,56,1,0,3
26003,52,1,0,3
26004,187,1,0,3
26005,42,1,0,3
26006,102,1,0,3
26007,27,1,0,3
26008,435,1,0,3
26009,6,1,0,3
26010,166,1,0,3
26011,26010,3,17.0884,3
26012,7,1,0,3
26013,93,1,0,3
26014,176,1,0,3
26015,23671,2,0,3
26016,17,1,0,3
26017,54,1,0,3
26018,33,1,0,3
26019,154,1,0,3
26020,17,1,0,3
26021,176,1,0,3
26022,39,1,0,3
26023,81,1,0,3
26024,57,1,0,3
26025,26024,2,5.44022,3
26026,76,1,0,3
26027,25,1,0,3
26028,25,1,0,3
26029,97,1,0,3
26030,91,1,0,3
26031,121,1,0,3
26032,27,1,0,3
26033,81,1,0,3
26034,124,1,0,3
26035,9925,2,0,3
26036,2780,2,0,3
26037,91,1,0,3
26038,23379,3,0,3
26039,162,1,0,3
26040,19092,4,0,3
26041,153,1,0,3
26042,51,1,0,3
26043,83,1,0,3
26044,92,1,0,3
26045,92,1,0,3
26046,93,1,0,3
26047,3,1,0,3
26048,26047,38,24.4487,3
26049,26048,5,18.2406,3
26050,45,1,0,3
26051,6,1,0,3
26052,69,1,0,3
26053,97,1,0,3
26054,52,1,0,3
26055,3,1,0,3
26056,45,1,0,3
26057,338,1,0,3
26058,14,1,0,3
26059,39,1,0,3
26060,27,1,0,3
26061,435,1,0,3
26062,102,1,0,3
26063,42,1,0,3
26064,32,1,0,3
26065,7,1,0,3
26066,9,1,0,3
26067,112,1,0,3
26068,19,1,0,3
26069,10,1,0,3
26070,6,1,0,3
26071,168,1,0,3
26072,57,1,0,3
26073,176,1,0,3
26074,153,1,0,3
26075,37,1,0,3
26076,17,1,0,3
26077,62,1,0,3
26078,162,1,0,3
26079,41,1,0,3
26080,102,1,0,3
26081,32,1,0,3
26082,53,1,0,3
26083,25,1,0,3
26084,26083,12,20.9286,3
26085,3,1,0,3
26086,54,1,0,3
26087,166,1,0,3
26088,53,1,0,3
26089,32,1,0,3
26090,24202,8,0,3
26091,83,1,0,3
26092,101,1,0,3
26093,166,1,0,3
26094,187,1,0,3
26095,154,1,0,3
26096,166,1,0,3
26097,26096,6,22.0807,3
26098,41,1,0,3
26099,69,1,0,3
26100,91,1,0,3
26101,168,1,0,3
26102,26101,5,8.44822,3
26103,51,1,0,3
26104,1,1,0,3
26105,94,1,0,3
26106,56,1,0,3
26107,93,1,0,3
26108,53,1,0,3
26109,60,1,0,3
26110,176,1,0,3
26111,39,1,0,3
26112,85,1,0,3
26113,41,1,0,3
26114,56,1,0,3
26115,12,1,0,3
26116,153,1,0,3
26117,101,1,0,3
26118,81,1,0,3
26119,7,1,0,3
26120,10841,2,0,3
26121,54,1,0,3
26122,76,1,0,3
26123,83,1,0,3
26124,3,1,0,3
26125,53,1,0,3
26126,9,1,0,3
26127,187,1,0,3
26128,132,2,0,3
26129,57,1,0,3
26130,91,1,0,3
26132,154,1,0,3
26133,26130,7,-1,-1
26133,22,1,0,3
26134,45,1,0,3
26135,27,1,0,3
26136,12,1,0,3
26137,41,1,0,3
26139,94,1,0,3
26140,26137,24,-1,-1
26140,121,1,0,3
26141,62,1,0,3
26142,42,1,0,3
26143,180,1,0,3
26144,25,1,0,3
26145,102,1,0,3
26146,33,1,0,3
26147,27,1,0,3
26148,121,1,0,3
26149,166,1,0,3
26150,33,1,0,3
26151,22681,4,0,3
26152,5,1,0,3
26153,26152,39,22.6566,3
26154,166,1,0,3
26155,51,1,0,3
26156,25,1,0,3
26157,12,1,0,3
26158,9,1,0,3
26159,5,1,0,3
26160,56,1,0,3
26161,128,1,0,3
26162,92,1,0,3
26163,91,1,0,3
26164,33,1,0,3
26165,92,1,0,3
26166,60,1,0,3
26167,3,1,0,3
26168,154,1,0,3
26169,24519,5,0,3
26170,153,1,0,3
26171,168,1,0,3
26172,128,1,0,3
26173,22,1,0,3
26174,41,1,0,3
26175,0,1,0,3
26176,56,1,0,3
26177,22,1,0,3
26178,84,1,0,3
26179,14,1,0,3
26180,121,1,0,3
26181,154,1,0,3
26182,60,1,0,3
26183,9,1,0,3
26184,124,1,0,3
26185,435,1,0,3
26186,182,2,0,3
26187,17377,2,0,3
26188,37,1,0,3
26189,54,1,0,3
26190,5,1,0,3
26191,10264,3,0,3
26192,94,1,0,3
26193,53,1,0,3
26194,124,1,0,3
26195,176,1,0,3
26196,69,1,0,3
26197,22167,20,0,3
26198,153,1,0,3
26199,162,1,0,3
26200,26199,6,22.8486,3
26201,176,1,0,3
26202,27,1,0,3
26203,154,1,0,3
26204,27,1,0,3
26205,26204,7,5.44022,3
26206,180,1,0,3
26207,101,1,0,3
26208,0,1,0,3
26210,176,1,0,3
26211,26208,22,-1,-1
26211,94,1,0,3
26212,92,1,0,3
26213,45,1,0,3
26214,52,1,0,3
26215,91,1,0,3
26216,25,1,0,3
26217,45,1,0,3
26218,153,1,0,3
26219,69,1,0,3
26220,12,1,0,3
26221,9,1,0,3
26222,9925,2,0,3
26223,57,1,0,3
26224,128,1,0,3
26225,60,1,0,3
26226,154,1,0,3
26227,83,1,0,3
26228,435,1,0,3
26229,93,1,0,3
26230,153,1,0,3
26231,9,1,0,3
26232,26231,7,30.6566,3
26233,52,1,0,3
26234,81,1,0,3
26235,51,1,0,3
26236,6,1,0,3
26237,69,1,0,3
26238,1607,2,0,3
26239,25435,3,0,3
26240,112,1,0,3
26241,9,1,0,3
26242,69,1,0,3
26243,162,1,0,3
26244,435,1,0,3
26245,57,1,0,3
26246,153,1,0,3
26247,92,1,0,3
26248,10,1,0,3
26249,0,1,0,3
26250,62,1,0,3
26251,97,1,0,3
26252,166,1,0,3
26253,180,1,0,3
26254,81,1,0,3
26255,21875,3,0,3
26256,14,1,0,3
26257,54,1,0,3
26258,17377,2,0,3
26259,9,1,0,3
26260,76,1,0,3
26261,100,1,0,3
26262,163,1,0,3
26263,162,1,0,3
26264,17,1,0,3
26265,58,1,0,3
26266,27,1,0,3
26267,9,1,0,3
26268,435,1,0,3
26269,42,1,0,3
26270,14,1,0,3
26271,121,1,0,3
26272,166,1,0,3
26273,94,1,0,3
26274,100,1,0,3
26275,5,1,0,3
26276,32,1,0,3
26277,27,1,0,3
26278,42,1,0,3
26279,92,1,0,3
26280,153,1,0,3
26281,25,1,0,3
26282,93,1,0,3
26283,124,1,0,3
26284,168,1,0,3
26285,85,1,0,3
26287,32,1,0,3
26288,26285,9,-1,-1
26288,85,1,0,3
26289,0,1,0,3
26290,124,1,0,3
26291,97,1,0,3
26292,26291,4,9.72822,3
26293,52,1,0,3
26294,101,1,0,3
26295,52,1,0,3
26296,83,1,0,3
26297,57,1,0,3
26298,162,1,0,3
26299,1,1,0,3
26300,19,1,0,3
26302,176,1,0,3
26303,26300,5,-1,-1
26303,32,1,0,3
26304,15142,2,0,3
26305,57,1,0,3
26306,124,1,0,3
26307,51,1,0,3
26308,14,1,0,3
26309,163,1,0,3
26310,0,1,0,3
26311,17,1,0,3
26312,93,1,0,3
26313,27,1,0,3
26314,60,1,0,3
26315,124,1,0,3
26316,32,1,0,3
26317,92,1,0,3
26318,26317,4,19.8406,3
26319,180,1,0,3
26320,7,1,0,3
26321,6,1,0,3
26322,26321,3,4.80022,3
26323,26322,34,30.2086,3
26324,81,1,0,3
26325,83,1,0,3
26326,41,1,0,3
26327,58,1,0,3
26328,56,1,0,3
26329,91,1,0,3
26330,168,1,0,3
26331,52,1,0,3
26332,97,1,0,3
26333,100,1,0,3
26334,91,1,0,3
26335,26334,3,8.64022,3
26336,162,1,0,3
26337,56,1,0,3
26338,19,1,0,3
26339,338,1,0,3
26340,5,1,0,3
26341,12,1,0,3
26342,1,1,0,3
26343,57,1,0,3
26344,62,1,0,3
26345,176,1,0,3
26346,33,1,0,3
26347,25,1,0,3
26348,6,1,0,3
26349,1,1,0,3
26350,83,1,0,3
26351,14,1,0,3
26352,128,1,0,3
26353,81,1,0,3
26354,12,1,0,3
26355,6,1,0,3
26356,42,1,0,3
26357,162,1,0,3
26358,101,1,0,3
26359,41,1,0,3
26360,8460,2,0,3
26361,20807,4,0,3
26362,81,1,0,3
26363,85,1,0,3
26364,128,1,0,3
26365,62,1,0,3
26366,124,1,0,3
26367,253,2,0,3
26368,1,1,0,3
26369,176,1,0,3
26370,128,1,0,3
26371,100,1,0,3
26372,10,1,0,3
26373,162,1,0,3
26374,39,1,0,3
26375,166,1,0,3
26376,37,1,0,3
26377,162,1,0,3
26378,60,1,0,3
26379,93,1,0,3
26380,1607,2,0,3
26381,163,1,0,3
26382,84,1,0,3
26383,153,1,0,3
26384,22091,5,0,3
26385,7,1,0,3
26386,6,1,0,3
26387,26386,4,6.40022,3
26388,56,1,0,3
26389,84,1,0,3
26390,9,1,0,3
26391,3564,3,0,3
26392,54,1,0,3
26393,81,1,0,3
26394,128,1,0,3
26395,37,1,0,3
26396,128,1,0,3
26397,17,1,0,3
26398,84,1,0,3
26399,22,1,0,3
26400,97,1,0,3
26401,85,1,0,3
26402,53,1,0,3
26403,45,1,0,3
26404,12,1,0,3
26405,162,1,0,3
26406,39,1,0,3
26407,17,1,0,3
26408,26407,14,24.7687,3
26409,10,1,0,3
26410,26409,6,19.8406,3
26411,32,1,0,3
26412,25,1,0,3
26413,9,1,0,3
26414,56,1,0,3
26415,76,1,0,3
26416,42,1,0,3
26417,17,1,0,3
26418,56,1,0,3
26419,62,1,0,3
26420,76,1,0,3
26421,83,1,0,3
26422,23741,3,0,3
26423,163,1,0,3
26424,102,1,0,3
26425,187,1,0,3
26426,69,1,0,3
26427,52,1,0,3
26428,168,1,0,3
26430,62,1,0,3
26431,26428,3,-1,-1
26431,124,1,0,3
26432,25,1,0,3
26433,1,1,0,3
26434,112,1,0,3
26435,338,1,0,3
26436,338,1,0,3
26437,7,1,0,3
26438,39,1,0,3
26439,91,1,0,3
26440,53,1,0,3
26441,69,1,0,3
26442,187,1,0,3
26443,26442,10,30.5286,3
26444,60,1,0,3
26445,25,1,0,3
26446,17,1,0,3
26447,32,1,0,3
26448,26447,6,22.4007,3
26449,26448,24,17.9206,3
26450,12,1,0,3
26451,26450,2,18.8807,3
26452,19,1,0,3
26453,163,1,0,3
26454,19877,2,0,3
26455,23262,3,0,3
26456,33,1,0,3
26457,128,1,0,3
26458,33,1,0,3
26459,54,1,0,3
26460,26459,11,33.5366,3
26461,56,1,0,3
26462,54,1,0,3
26463,51,1,0,3
26464,162,1,0,3
26465,94,1,0,3
26466,435,1,0,3
26467,32,1,0,3
26468,121,1,0,3
26469,33,1,0,3
26470,25,1,0,3
26471,100,1,0,3
26472,83,1,0,3
26473,17,1,0,3
26474,101,1,0,3
26475,37,1,0,3
26476,69,1,0,3
26477,24103,4,0,3
26478,60,1,0,3
26479,42,1,0,3
26480,9,1,0,3
26481,32,1,0,3
26482,100,1,0,3
26483,163,1,0,3
26484,154,1,0,3
26485,168,1,0,3
26486,53,1,0,3
26487,52,1,0,3
26488,180,1,0,3
26489,45,1,0,3
26490,32,1,0,3
26491,76,1,0,3
26492,39,1,0,3
26493,52,1,0,3
26494,180,1,0,3
26495,41,1,0,3
26496,56,1,0,3
26497,84,1,0,3
26498,85,1,0,3
26499,33,1,0,3
26500,102,1,0,3
26501,7,1,0,3
26502,162,1,0,3
26503,12,1,0,3
26504,51,1,0,3
26505,132,2,0,3
26506,0,1,0,3
26507,33,1,0,3
26508,19,1,0,3
26509,60,1,0,3
26510,12,1,0,3
26511,22,1,0,3
26512,57,1,0,3
26513,26024,2,0,3
26514,53,1,0,3
26515,163,1,0,3
26516,124,1,0,3
26517,17687,3,0,3
26518,182,2,0,3
26519,10,1,0,3
26520,166,1,0,3
26521,112,1,0,3
26522,83,1,0,3
26523,7,1,0,3
26524,100,1,0,3
26525,33,1,0,3
26526,765,2,0,3
26527,83,1,0,3
26528,57,1,0,3
26529,3,1,0,3
26530,176,1,0,3
26531,39,1,0,3
26532,153,1,0,3
26533,176,1,0,3
26534,2780,2,0,3
26535,60,1,0,3
26536,60,1,0,3
26537,121,1,0,3
26538,45,1,0,3
26539,25,1,0,3
26540,54,1,0,3
26541,12,1,0,3
26542,124,1,0,3
26543,54,1,0,3
26544,573,2,0,3
26545,52,1,0,3
26546,37,1,0,3
26547,9,1,0,3
26548,9,1,0,3
26549,57,1,0,3
26550,52,1,0,3
26551,124,1,0,3
26552,112,1,0,3
26553,162,1,0,3
26554,10,1,0,3
26555,12,1,0,3
26556,17785,3,0,3
26557,153,1,0,3
26558,121,1,0,3
26559,58,1,0,3
26560,37,1,0,3
26561,166,1,0,3
26562,9,1,0,3
26563,33,1,0,3
26564,124,1,0,3
26565,69,1,0,3
26566,101,1,0,3
26567,62,1,0,3
26568,176,1,0,3
26569,58,1,0,3
26570,19,1,0,3
26571,26450,2,0,3
26572,154,1,0,3
26573,62,1,0,3
26574,84,1,0,3
26575,187,1,0,3
26576,14,1,0,3
26577,20843,3,0,3
26578,52,1,0,3
26579,60,1,0,3
26580,58,1,0,3
26581,51,1,0,3
26582,91,1,0,3
26583,27,1,0,3
26584,22,1,0,3
26585,3,1,0,3
26586,51,1,0,3
26587,10,1,0,3
26588,39,1,0,3
26589,1461,2,0,3
26590,45,1,0,3
26591,83,1,0,3
26592,153,1,0,3
26593,435,1,0,3
26594,32,1,0,3
26595,101,1,0,3
26596,62,1,0,3
