time,seq,class,rtt,hops
32158,137,1,0,3
32159,51,1,0,3
32160,63,1,0,3
32161,114,1,0,3
32162,69,1,0,3
32163,3,1,0,3
32164,3,1,0,3
32165,137,1,0,3
32166,30133,3,0,3
32167,56,1,0,3
32168,52,1,0,3
32169,38,1,0,3
32170,97,1,0,3
32171,35,1,0,3
32172,50,1,0,3
32173,51,1,0,3
32174,90,1,0,3
32175,13,1,0,3
32176,310,1,0,3
32177,5,1,0,3
32178,60,1,0,3
32179,15,1,0,3
32180,73,1,0,3
32181,117,1,0,3
32182,213,1,0,3
32183,97,1,0,3
32184,1313,2,0,3
32185,59,1,0,3
32186,80,1,0,3
32187,34,1,0,3
32188,33,1,0,3
32189,90,1,0,3
32190,156,1,0,3
32191,48,1,0,3
32192,29,1,0,3
32193,28196,4,0,3
32194,11,1,0,3
32195,90,1,0,3
32196,13617,2,0,3
32197,115,1,0,3
32198,29,1,0,3
32199,32198,21,38.3366,3
32200,3,1,0,3
32201,63,1,0,3
32202,326,1,0,3
32203,5,1,0,3
32204,97,1,0,3
32205,3,1,0,3
32206,326,1,0,3
32207,41,1,0,3
32208,52,1,0,3
32209,156,1,0,3
32210,34,1,0,3
32211,97,1,0,3
32212,32211,4,5.12022,3
32213,137,1,0,3
32214,310,1,0,3
32215,2238,2,0,3
32216,93,1,0,3
32217,15,1,0,3
32218,18,1,0,3
32219,32218,7,20.4806,3
32220,326,1,0,3
32221,18,1,0,3
32222,67,1,0,3
32223,93,1,0,3
32224,17265,2,0,3
32225,3,1,0,3
32226,80,1,0,3
32227,119,1,0,3
32228,34,1,0,3
32229,60,1,0,3
32230,205,1,0,3
32231,156,1,0,3
32232,74,1,0,3
32233,11,1,0,3
32234,94,1,0,3
32235,52,1,0,3
32236,33,1,0,3
32237,67,1,0,3
32238,3,1,0,3
32239,38,1,0,3
32240,65,1,0,3
32241,32240,5,27.4566,3
32242,97,1,0,3
32243,84,1,0,3
32244,81,1,0,3
32245,56,1,0,3
32246,73,1,0,3
32247,65,1,0,3
32248,32247,9,32.7687,3
32249,162,1,0,3
32250,73,1,0,3
32251,98,1,0,3
32252,137,1,0,3
32253,65,1,0,3
32254,32253,4,5.76022,3
32255,1665,2,0,3
32256,80,1,0,3
32257,93,1,0,3
32259,76,1,0,3
32260,32257,18,-1,-1
32260,41,1,0,3
32261,27813,3,0,3
32262,115,1,0,3
32263,59,1,0,3
32264,0,1,0,3
32265,74,1,0,3
32266,318,1,0,3
32267,90,1,0,3
32268,52,1,0,3
32270,318,1,0,3
32271,32268,5,-1,-1
32271,74,1,0,3
32272,1791,2,0,3
32273,52,1,0,3
32274,29013,9,0,3
32275,41,1,0,3
32277,117,1,0,3
32278,32275,12,-1,-1
32278,117,1,0,3
32279,396,1,0,3
32280,57,1,0,3
32281,51,1,0,3
32282,8,1,0,3
32283,5,1,0,3
32284,179,1,0,3
32285,162,1,0,3
32286,396,1,0,3
32287,396,1,0,3
32288,318,1,0,3
32289,318,1,0,3
32290,60,1,0,3
32291,128,1,0,3
32292,18,1,0,3
32293,26413,2,0,3
32294,80,1,0,3
32295,23,1,0,3
32296,1,1,0,3
32297,205,1,0,3
32298,13,1,0,3
32299,8,1,0,3
32300,98,1,0,3
32301,9,1,0,3
32302,26588,3,0,3
32303,310,1,0,3
32304,94,1,0,3
32305,57,1,0,3
32306,33,1,0,3
32307,137,1,0,3
32308,35,1,0,3
32309,162,1,0,3
32310,2238,2,0,3
32311,26588,3,0,3
32312,29,1,0,3
32313,74,1,0,3
32314,16,1,0,3
32315,396,1,0,3
32316,326,1,0,3
32317,115,1,0,3
32318,205,1,0,3
32319,18,1,0,3
32320,18,1,0,3
32321,74,1,0,3
32322,90,1,0,3
32323,1180,2,0,3
32324,93,1,0,3
32325,90,1,0,3
32326,13,1,0,3
32327,3,1,0,3
32328,326,1,0,3
32329,318,1,0,3
32330,93,1,0,3
32331,84,1,0,3
32332,50,1,0,3
32333,74,1,0,3
32334,84,1,0,3
32335,56,1,0,3
32336,74,1,0,3
32337,11,1,0,3
32338,50,1,0,3
32339,32338,10,21.1207,3
32340,56,1,0,3
32341,40,1,0,3
32342,98,1,0,3
32343,56,1,0,3
32344,128,1,0,3
32345,32344,2,20.4807,3
32346,97,1,0,3
32347,23,1,0,3
32348,40,1,0,3
32349,59,1,0,3
32350,156,1,0,3
32351,65,1,0,3
32352,396,1,0,3
32353,51,1,0,3
32354,29867,12,0,3
32355,69,1,0,3
32356,16,1,0,3
32357,310,1,0,3
32358,128,1,0,3
32359,137,1,0,3
32360,15,1,0,3
32361,65,1,0,3
32362,52,1,0,3
32363,5,1,0,3
32364,23,1,0,3
32365,15,1,0,3
32366,57,1,0,3
32367,74,1,0,3
32368,34,1,0,3
32369,127,1,0,3
32370,23,1,0,3
32371,34,1,0,3
32372,35,1,0,3
32373,2118,2,0,3
32374,84,1,0,3
32375,50,1,0,3
32376,213,1,0,3
32377,26413,2,0,3
32378,98,1,0,3
32379,179,1,0,3
32380,26442,3,0,3
32381,33,1,0,3
32382,84,1,0,3
32383,74,1,0,3
32384,0,1,0,3
32385,34,1,0,3
32386,127,1,0,3
32387,128,1,0,3
32388,34,1,0,3
32389,94,1,0,3
32390,81,1,0,3
32391,128,1,0,3
32392,60,1,0,3
32393,114,1,0,3
32394,4,1,0,3
32395,76,1,0,3
32396,56,1,0,3
32397,32396,9,19.5207,3
32398,1,1,0,3
32399,48,1,0,3
32400,8,1,0,3
32401,65,1,0,3
32402,117,1,0,3
32403,162,1,0,3
32404,156,1,0,3
32405,205,1,0,3
32406,15,1,0,3
32407,8429,2,0,3
32408,205,1,0,3
32409,29,1,0,3
32410,80,1,0,3
32411,34,1,0,3
32412,50,1,0,3
32413,40,1,0,3
32414,8,1,0,3
32415,26334,2,0,3
32416,50,1,0,3
32417,59,1,0,3
32418,97,1,0,3
32419,318,1,0,3
32420,32419,3,5.12022,3
32421,156,1,0,3
32422,50,1,0,3
32423,65,1,0,3
32424,97,1,0,3
32425,81,1,0,3
32426,5,1,0,3
32427,93,1,0,3
32428,60,1,0,3
32429,63,1,0,3
32430,310,1,0,3
32431,11,1,0,3
32432,40,1,0,3
32433,9,1,0,3
32434,48,1,0,3
32435,213,1,0,3
32436,97,1,0,3
32437,32436,4,7.04022,3
32438,1,1,0,3
32439,74,1,0,3
32440,81,1,0,3
32441,56,1,0,3
32442,15,1,0,3
32443,93,1,0,3
32444,41,1,0,3
32445,94,1,0,3
32446,30924,4,0,3
32447,13,1,0,3
32448,16,1,0,3
32449,162,1,0,3
32450,81,1,0,3
32451,156,1,0,3
32452,1,1,0,3
32453,26665,2,0,3
32454,76,1,0,3
32455,65,1,0,3
32456,51,1,0,3
32457,5,1,0,3
32458,318,1,0,3
32459,1,1,0,3
32460,18,1,0,3
32461,34,1,0,3
32462,8,1,0,3
32463,63,1,0,3
32464,156,1,0,3
32465,638,2,0,3
32466,93,1,0,3
32467,326,1,0,3
32468,59,1,0,3
32469,5,1,0,3
32470,117,1,0,3
32471,67,1,0,3
32472,137,1,0,3
32473,31606,3,0,3
32474,41,1,0,3
32475,65,1,0,3
32476,69,1,0,3
32477,4,1,0,3
32478,84,1,0,3
32479,396,1,0,3
32480,73,1,0,3
32481,60,1,0,3
32482,29,1,0,3
32483,33,1,0,3
32484,65,1,0,3
32485,6827,2,0,3
32486,1,1,0,3
32487,8,1,0,3
32488,40,1,0,3
32489,4,1,0,3
32490,13,1,0,3
32491,3,1,0,3
32492,40,1,0,3
32493,8,1,0,3
32494,16,1,0,3
32495,162,1,0,3
32496,13346,2,0,3
32497,56,1,0,3
32498,15,1,0,3
32499,0,1,0,3
32500,114,1,0,3
32501,41,1,0,3
32502,51,1,0,3
32503,128,1,0,3
32504,59,1,0,3
32505,65,1,0,3
32506,0,1,0,3
32507,81,1,0,3
32508,97,1,0,3
32509,396,1,0,3
32510,32509,8,22.0806,3
32511,205,1,0,3
32512,15,1,0,3
32513,128,1,0,3
32514,25136,2,0,3
32515,13,1,0,3
32516,34,1,0,3
32517,29,1,0,3
32518,4,1,0,3
32519,73,1,0,3
32520,80,1,0,3
32521,34,1,0,3
32522,60,1,0,3
32523,23,1,0,3
32524,5,1,0,3
32525,13,1,0,3
32526,115,1,0,3
32527,41,1,0,3
32528,396,1,0,3
32529,40,1,0,3
32530,35,1,0,3
32531,137,1,0,3
32532,137,1,0,3
32533,14668,2,0,3
32534,5,1,0,3
32535,40,1,0,3
32536,60,1,0,3
32537,50,1,0,3
32538,14826,2,0,3
32539,396,1,0,3
32540,128,1,0,3
32541,60,1,0,3
32542,13,1,0,3
32543,117,1,0,3
32544,326,1,0,3
32545,213,1,0,3
32546,13,1,0,3
32547,48,1,0,3
32548,5,1,0,3
32549,128,1,0,3
32550,80,1,0,3
32551,13,1,0,3
32552,53,1,0,3
32553,128,1,0,3
32554,94,1,0,3
32555,51,1,0,3
32556,8,1,0,3
32557,32556,10,19.2006,3
32558,5,1,0,3
32559,56,1,0,3
32560,128,1,0,3
32561,156,1,0,3
32562,33,1,0,3
32563,114,1,0,3
32564,5,1,0,3
32565,310,1,0,3
32566,15,1,0,3
32567,59,1,0,3
32568,76,1,0,3
32569,41,1,0,3
32570,29,1,0,3
32571,13,1,0,3
32572,162,1,0,3
32573,81,1,0,3
32574,179,1,0,3
32575,50,1,0,3
32576,9,1,0,3
32577,13,1,0,3
32578,115,1,0,3
32579,97,1,0,3
32580,115,1,0,3
32581,396,1,0,3
32582,27695,2,0,3
32583,137,1,0,3
32584,74,1,0,3
32585,9,1,0,3
32586,90,1,0,3
32587,63,1,0,3
32588,127,1,0,3
32589,32588,5,7.36022,3
32590,80,1,0,3
32591,34,1,0,3
32592,59,1,0,3
32593,67,1,0,3
32594,14826,2,0,3
32595,29,1,0,3
32596,162,1,0,3
32597,318,1,0,3
32598,9,1,0,3
32599,137,1,0,3
32600,67,1,0,3
32601,13,1,0,3
32602,41,1,0,3
32603,213,1,0,3
32604,73,1,0,3
32605,119,1,0,3
32606,73,1,0,3
32607,63,1,0,3
32608,9,1,0,3
32609,48,1,0,3
32610,73,1,0,3
32611,156,1,0,3
32612,2238,2,0,3
32613,179,1,0,3
32614,97,1,0,3
32615,57,1,0,3
32617,93,1,0,3
32618,32615,7,-1,-1
32618,52,1,0,3
32619,67,1,0,3
32620,50,1,0,3
32621,23,1,0,3
32622,14445,2,0,3
32623,11,1,0,3
32624,11,1,0,3
32625,32624,4,7.04022,3
32626,156,1,0,3
32627,213,1,0,3
32628,65,1,0,3
32629,30954,3,0,3
32630,119,1,0,3
32631,18,1,0,3
32632,53,1,0,3
32633,53,1,0,3
32634,205,1,0,3
32635,15,1,0,3
32636,41,1,0,3
32637,63,1,0,3
32638,117,1,0,3
32639,60,1,0,3
32640,179,1,0,3
32641,32640,11,29.8886,3
32642,34,1,0,3
32643,326,1,0,3
32644,65,1,0,3
32645,34,1,0,3
32646,11,1,0,3
32647,310,1,0,3
32648,29,1,0,3
32649,32648,2,29.5047,3
32650,52,1,0,3
32651,98,1,0,3
32652,162,1,0,3
32653,18,1,0,3
32654,98,1,0,3
32655,48,1,0,3
32656,9,1,0,3
32657,137,1,0,3
32659,84,1,0,3
32660,32657,8,-1,-1
32660,81,1,0,3
32661,67,1,0,3
32662,34,1,0,3
32663,11,1,0,3
32664,60,1,0,3
32665,32664,12,21.4407,3
32666,65,1,0,3
32667,117,1,0,3
32668,38,1,0,3
32669,326,1,0,3
32670,98,1,0,3
32671,119,1,0,3
32672,97,1,0,3
32673,137,1,0,3
32674,0,1,0,3
32675,90,1,0,3
32676,60,1,0,3
32677,4,1,0,3
32678,52,1,0,3
32679,41,1,0,3
32680,23,1,0,3
32681,67,1,0,3
32682,179,1,0,3
32683,94,1,0,3
32684,48,1,0,3
32685,56,1,0,3
32686,15590,4,0,3
32687,81,1,0,3
32688,358,2,0,3
32689,137,1,0,3
32690,94,1,0,3
32691,84,1,0,3
32692,38,1,0,3
32693,97,1,0,3
32694,4,1,0,3
32695,119,1,0,3
32696,128,1,0,3
32697,205,1,0,3
32698,63,1,0,3
32699,51,1,0,3
32700,74,1,0,3
32701,326,1,0,3
32702,127,1,0,3
32703,81,1,0,3
32704,8,1,0,3
32705,52,1,0,3
32706,9,1,0,3
32707,90,1,0,3
32708,3272,2,0,3
32709,117,1,0,3
32710,48,1,0,3
32711,38,1,0,3
32712,8,1,0,3
32713,5,1,0,3
32714,35,1,0,3
32715,98,1,0,3
32716,93,1,0,3
32717,25671,3,0,3
32718,60,1,0,3
32719,29,1,0,3
32720,74,1,0,3
32721,205,1,0,3
32722,16,1,0,3
32723,31954,2,0,3
32724,115,1,0,3
32725,115,1,0,3
32726,59,1,0,3
32727,84,1,0,3
32728,59,1,0,3
32729,80,1,0,3
32730,213,1,0,3
32731,310,1,0,3
32732,84,1,0,3
32733,22658,3,0,3
32734,59,1,0,3
32735,23,1,0,3
32736,32735,7,15.3607,3
32737,115,1,0,3
32738,59,1,0,3
32739,63,1,0,3
32740,8,1,0,3
32741,119,1,0,3
32742,137,1,0,3
32743,48,1,0,3
32744,23,1,0,3
32745,48,1,0,3
32746,326,1,0,3
32747,119,1,0,3
32748,52,1,0,3
32749,8,1,0,3
32750,34,1,0,3
32751,213,1,0,3
32752,69,1,0,3
32753,48,1,0,3
32754,15,1,0,3
32755,4,1,0,3
32756,41,1,0,3
32757,51,1,0,3
32758,127,1,0,3
32759,60,1,0,3
32760,1,1,0,3
32761,179,1,0,3
32762,1313,2,0,3
32763,115,1,0,3
32764,53,1,0,3
32765,15,1,0,3
32766,32765,8,39.6166,3
32767,114,1,0,3
32768,57,1,0,3
32769,81,1,0,3
32770,15,1,0,3
32771,11,1,0,3
32772,396,1,0,3
32773,59,1,0,3
32774,213,1,0,3
32775,8,1,0,3
32776,59,1,0,3
32777,179,1,0,3
32778,40,1,0,3
32779,48,1,0,3
32780,52,1,0,3
32781,137,1,0,3
32782,30387,4,0,3
32783,63,1,0,3
32784,67,1,0,3
32785,31905,3,0,3
32786,27737,4,0,3
32787,114,1,0,3
32788,114,1,0,3
32789,128,1,0,3
32790,84,1,0,3
32791,112,2,0,3
32792,67,1,0,3
32793,60,1,0,3
32794,29,1,0,3
32795,93,1,0,3
32796,32436,4,0,3
32797,15,1,0,3
32798,73,1,0,3
32799,98,1,0,3
32800,310,1,0,3
32801,12655,2,0,3
32802,59,1,0,3
32803,4,1,0,3
32804,5,1,0,3
32805,93,1,0,3
32806,32805,6,8.32022,3
32807,50,1,0,3
32808,53,1,0,3
32809,11,1,0,3
32810,57,1,0,3
32811,67,1,0,3
32812,318,1,0,3
32813,18,1,0,3
32814,98,1,0,3
32815,16,1,0,3
32816,53,1,0,3
32817,205,1,0,3
32818,51,1,0,3
32819,3,1,0,3
32820,38,1,0,3
32821,117,1,0,3
32822,156,1,0,3
32823,27149,5,0,3
32824,213,1,0,3
32825,57,1,0,3
32826,33,1,0,3
32827,34,1,0,3
32828,13,1,0,3
32829,48,1,0,3
32830,93,1,0,3
32831,162,1,0,3
32832,67,1,0,3
32833,29,1,0,3
32834,51,1,0,3
32835,205,1,0,3
32836,63,1,0,3
32837,80,1,0,3
32838,33,1,0,3
32839,65,1,0,3
32840,56,1,0,3
32841,127,1,0,3
32842,128,1,0,3
32843,4,1,0,3
32844,23,1,0,3
32845,326,1,0,3
32846,76,1,0,3
32847,93,1,0,3
32848,115,1,0,3
32849,117,1,0,3
32850,63,1,0,3
32851,38,1,0,3
32852,21365,3,0,3
32853,30508,5,0,3
32854,318,1,0,3
32855,137,1,0,3
32856,94,1,0,3
32857,128,1,0,3
32858,53,1,0,3
32859,80,1,0,3
32860,59,1,0,3
32861,326,1,0,3
32862,40,1,0,3
32863,310,1,0,3
32864,117,1,0,3
32865,114,1,0,3
32866,84,1,0,3
32867,137,1,0,3
32868,84,1,0,3
32869,137,1,0,3
32870,41,1,0,3
32871,97,1,0,3
32872,57,1,0,3
32873,310,1,0,3
32874,9,1,0,3
32875,15,1,0,3
32876,33,1,0,3
32877,179,1,0,3
32878,8027,2,0,3
32879,81,1,0,3
32880,114,1,0,3
32881,52,1,0,3
32882,93,1,0,3
32883,50,1,0,3
32884,326,1,0,3
32885,15,1,0,3
32886,396,1,0,3
32887,60,1,0,3
32888,13,1,0,3
32889,97,1,0,3
32890,59,1,0,3
32891,63,1,0,3
32892,528,2,0,3
32893,50,1,0,3
32894,137,1,0,3
32895,213,1,0,3
32896,52,1,0,3
32897,1387,2,0,3
32898,117,1,0,3
32899,0,1,0,3
32900,53,1,0,3
32901,63,1,0,3
32902,5,1,0,3
32903,114,1,0,3
32904,16,1,0,3
32905,65,1,0,3
32906,3,1,0,3
32907,3,1,0,3
32908,32907,4,10.0482,3
32909,119,1,0,3
32910,32909,7,19.8406,3
32911,74,1,0,3
32912,48,1,0,3
32913,326,1,0,3
32914,117,1,0,3
32915,115,1,0,3
32916,94,1,0,3
32917,115,1,0,3
32918,5,1,0,3
32919,74,1,0,3
32920,51,1,0,3
32921,51,1,0,3
32922,213,1,0,3
32923,29241,2,0,3
32924,52,1,0,3
32925,34,1,0,3
32926,35,1,0,3
32927,15,1,0,3
32928,119,1,0,3
32929,97,1,0,3
32930,396,1,0,3
32931,97,1,0,3
32932,81,1,0,3
32933,9,1,0,3
32934,33,1,0,3
32935,38,1,0,3
32936,119,1,0,3
32937,213,1,0,3
32938,310,1,0,3
32939,69,1,0,3
32940,53,1,0,3
32941,67,1,0,3
32942,18,1,0,3
32943,128,1,0,3
32944,396,1,0,3
32945,3,1,0,3
32946,16,1,0,3
32947,35,1,0,3
32948,18,1,0,3
32949,52,1,0,3
32950,661,2,0,3
32951,38,1,0,3
32952,80,1,0,3
32953,38,1,0,3
32954,3,1,0,3
32955,1665,2,0,3
32956,28308,2,0,3
32957,35,1,0,3
32958,57,1,0,3
32959,119,1,0,3
32960,318,1,0,3
32961,205,1,0,3
32962,1,1,0,3
32963,32962,3,7.36022,3
32964,32963,9,20.1607,3
32965,65,1,0,3
32966,63,1,0,3
32967,63,1,0,3
32968,179,1,0,3
32969,40,1,0,3
32970,33,1,0,3
32971,326,1,0,3
32972,115,1,0,3
32973,59,1,0,3
32974,35,1,0,3
32975,80,1,0,3
32976,5,1,0,3
32977,127,1,0,3
32978,213,1,0,3
32979,205,1,0,3
32980,13,1,0,3
32981,396,1,0,3
32982,8,1,0,3
32983,32982,4,11.0082,3
32984,156,1,0,3
32985,16,1,0,3
32986,326,1,0,3
32987,32588,5,0,3
32988,69,1,0,3
32989,32988,2,18.3684,3
32990,32989,2,20.9287,3
32991,33,1,0,3
32992,69,1,0,3
32993,137,1,0,3
32994,52,1,0,3
32995,13,1,0,3
32996,34,1,0,3
32997,23019,4,0,3
32998,18,1,0,3
32999,310,1,0,3
33000,60,1,0,3
33001,90,1,0,3
33002,18,1,0,3
33003,114,1,0,3
33004,93,1,0,3
33005,67,1,0,3
33006,67,1,0,3
33007,12655,2,0,3
33008,137,1,0,3
33009,53,1,0,3
33010,48,1,0,3
33011,179,1,0,3
33012,4,1,0,3
33013,53,1,0,3
33014,4,1,0,3
33015,0,1,0,3
33016,1313,2,0,3
33017,74,1,0,3
33018,11,1,0,3
33019,98,1,0,3
33020,81,1,0,3
33021,156,1,0,3
33022,29,1,0,3
33023,114,1,0,3
33024,56,1,0,3
33025,127,1,0,3
33026,127,1,0,3
33027,18,1,0,3
33028,205,1,0,3
33029,53,1,0,3
33030,65,1,0,3
33031,13,1,0,3
33032,26310,4,0,3
33033,8,1,0,3
33034,15,1,0,3
33035,33,1,0,3
33036,74,1,0,3
33037,5,1,0,3
33038,81,1,0,3
33039,65,1,0,3
33040,0,1,0,3
33042,65,1,0,3
33043,33040,5,-1,-1
33043,326,1,0,3
33044,16,1,0,3
33045,74,1,0,3
33046,1,1,0,3
33047,137,1,0,3
33048,23,1,0,3
33049,97,1,0,3
33050,9,1,0,3
33051,29,1,0,3
33052,18,1,0,3
33053,33052,12,21.1206,3
33054,205,1,0,3
33055,51,1,0,3
33056,93,1,0,3
33057,922,2,0,3
33058,26665,2,0,3
33059,156,1,0,3
33060,128,1,0,3
33061,48,1,0,3
33062,18,1,0,3
33063,52,1,0,3
33064,213,1,0,3
33065,5,1,0,3
33066,81,1,0,3
33067,16,1,0,3
33068,115,1,0,3
33069,11,1,0,3
33070,318,1,0,3
33071,4,1,0,3
33072,98,1,0,3
33073,5,1,0,3
33074,119,1,0,3
33075,48,1,0,3
33076,52,1,0,3
33077,213,1,0,3
33078,81,1,0,3
33079,98,1,0,3
33080,41,1,0,3
33081,30014,8,0,3
33082,51,1,0,3
33083,117,1,0,3
33084,81,1,0,3
33085,57,1,0,3
33086,33085,8,11.0082,3
33087,41,1,0,3
33088,57,1,0,3
33089,38,1,0,3
33090,128,1,0,3
33091,128,1,0,3
33092,63,1,0,3
33093,56,1,0,3
33094,11,1,0,3
33095,38,1,0,3
33096,213,1,0,3
33097,48,1,0,3
33098,8,1,0,3
33099,31905,3,0,3
33100,80,1,0,3
33101,318,1,0,3
33102,0,1,0,3
33103,119,1,0,3
33104,57,1,0,3
33105,56,1,0,3
33106,33105,3,6.40022,3
33107,52,1,0,3
33108,84,1,0,3
33109,74,1,0,3
33110,33109,15,20.1607,3
33111,69,1,0,3
33112,5,1,0,3
33113,35,1,0,3
33114,56,1,0,3
33115,56,1,0,3
33116,76,1,0,3
33117,93,1,0,3
33118,4,1,0,3
33119,56,1,0,3
33120,26529,2,0,3
33121,53,1,0,3
33122,1,1,0,3
33123,90,1,0,3
33124,90,1,0,3
33125,69,1,0,3
33126,29,1,0,3
33127,4,1,0,3
33128,56,1,0,3
33129,50,1,0,3
33130,94,1,0,3
33131,74,1,0,3
33132,80,1,0,3
33133,51,1,0,3
33134,119,1,0,3
33135,98,1,0,3
33136,18,1,0,3
33137,8,1,0,3
33138,13617,2,0,3
33139,93,1,0,3
33140,33,1,0,3
33141,59,1,0,3
33142,60,1,0,3
33143,1,1,0,3
33144,41,1,0,3
33145,128,1,0,3
33147,117,1,0,3
33148,33145,6,-1,-1
33148,56,1,0,3
33149,115,1,0,3
33150,30546,2,0,3
33151,29241,2,0,3
33152,33151,15,23.6807,3
33153,119,1,0,3
33154,50,1,0,3
33155,213,1,0,3
33156,53,1,0,3
33157,15,1,0,3
33158,29,1,0,3
33159,26310,4,0,3
33160,9,1,0,3
33161,326,1,0,3
33162,114,1,0,3
33163,1242,2,0,3
33164,59,1,0,3
33165,59,1,0,3
33166,98,1,0,3
33167,52,1,0,3
33168,5,1,0,3
33169,29241,2,0,3
33170,11,1,0,3
33171,213,1,0,3
33172,213,1,0,3
33173,162,1,0,3
33174,84,1,0,3
33175,93,1,0,3
33176,11,1,0,3
33177,33,1,0,3
33178,11,1,0,3
33179,35,1,0,3
33180,34,1,0,3
33181,23,1,0,3
33182,33,1,0,3
33183,1,1,0,3
33184,59,1,0,3
33185,156,1,0,3
33186,15,1,0,3
33187,29,1,0,3
33188,60,1,0,3
33189,117,1,0,3
33190,115,1,0,3
33191,60,1,0,3
33192,115,1,0,3
33193,128,1,0,3
33194,2378,2,0,3
33195,80,1,0,3
33196,18,1,0,3
33197,179,1,0,3
33198,137,1,0,3
33199,396,1,0,3
33200,84,1,0,3
33201,922,2,0,3
33202,137,1,0,3
33203,162,1,0,3
33204,34,1,0,3
33205,97,1,0,3
33206,41,1,0,3
33207,9,1,0,3
33208,23,1,0,3
33209,97,1,0,3
33210,41,1,0,3
33211,60,1,0,3
33212,41,1,0,3
33213,18,1,0,3
33214,67,1,0,3
33215,119,1,0,3
33216,41,1,0,3
33217,137,1,0,3
33218,0,1,0,3
33219,28454,3,0,3
33220,97,1,0,3
33221,69,1,0,3
33222,162,1,0,3
33223,90,1,0,3
33224,205,1,0,3
33225,318,1,0,3
33226,3,1,0,3
33227,8,1,0,3
33228,65,1,0,3
33229,179,1,0,3
33230,25136,2,0,3
33231,16,1,0,3
33232,156,1,0,3
33234,80,1,0,3
33235,33232,25,-1,-1
33235,33,1,0,3
33236,57,1,0,3
33237,74,1,0,3
33238,81,1,0,3
33239,8,1,0,3
33240,127,1,0,3
33241,63,1,0,3
33242,94,1,0,3
33243,53,1,0,3
33244,76,1,0,3
33245,97,1,0,3
33246,127,1,0,3
33247,35,1,0,3
33248,81,1,0,3
33249,310,1,0,3
33250,73,1,0,3
33251,30737,2,0,3
33252,33,1,0,3
33253,326,1,0,3
33254,74,1,0,3
33255,57,1,0,3
33256,52,1,0,3
33257,84,1,0,3
33258,117,1,0,3
33259,114,1,0,3
33260,67,1,0,3
33261,16,1,0,3
33262,90,1,0,3
33263,11,1,0,3
33264,40,1,0,3
33265,11,1,0,3
33266,33265,6,18.8807,3
33267,80,1,0,3
33268,326,1,0,3
33269,48,1,0,3
33270,98,1,0,3
33271,318,1,0,3
33272,156,1,0,3
33273,3,1,0,3
33274,119,1,0,3
33275,162,1,0,3
33276,65,1,0,3
33277,30029,3,0,3
33278,94,1,0,3
33279,117,1,0,3
33280,0,1,0,3
33281,162,1,0,3
33282,50,1,0,3
33283,30029,3,0,3
33284,65,1,0,3
33285,76,1,0,3
33287,81,1,0,3
33288,33285,8,-1,-1
33288,318,1,0,3
33289,119,1,0,3
33290,127,1,0,3
33291,326,1,0,3
33292,310,1,0,3
33293,396,1,0,3
33294,396,1,0,3
33295,16,1,0,3
33296,29,1,0,3
33298,48,1,0,3
33299,33296,3,-1,-1
33300,5,1,0,3
33301,33298,11,-1,-1
33301,34,1,0,3
33302,63,1,0,3
33303,90,1,0,3
33304,5,1,0,3
33305,16,1,0,3
33306,156,1,0,3
33307,65,1,0,3
33308,74,1,0,3
33309,205,1,0,3
33310,33309,2,32.2566,3
33311,29,1,0,3
33312,16,1,0,3
33313,56,1,0,3
33314,60,1,0,3
33315,63,1,0,3
33316,162,1,0,3
33317,318,1,0,3
33318,41,1,0,3
33319,137,1,0,3
33320,1,1,0,3
33321,80,1,0,3
33322,396,1,0,3
33323,60,1,0,3
33324,74,1,0,3
33325,76,1,0,3
33326,48,1,0,3
33327,5,1,0,3
33328,84,1,0,3
33329,156,1,0,3
33330,3,1,0,3
33331,12408,2,0,3
33332,11,1,0,3
33333,115,1,0,3
33334,310,1,0,3
33335,48,1,0,3
33336,33335,6,8.44822,3
33337,0,1,0,3
33338,48,1,0,3
33339,33,1,0,3
33340,9,1,0,3
33341,51,1,0,3
33342,29140,2,0,3
33343,29,1,0,3
33344,41,1,0,3
33345,52,1,0,3
33347,32989,2,0,3
33348,33345,11,-1,-1
33348,65,1,0,3
33349,81,1,0,3
33350,59,1,0,3
33351,59,1,0,3
33352,76,1,0,3
33353,1,1,0,3
33354,52,1,0,3
33355,35,1,0,3
33356,14668,2,0,3
33357,50,1,0,3
33358,318,1,0,3
33359,65,1,0,3
33360,93,1,0,3
33361,74,1,0,3
33362,12408,2,0,3
33363,318,1,0,3
33364,310,1,0,3
33365,74,1,0,3
33366,67,1,0,3
33367,205,1,0,3
33368,117,1,0,3
33369,119,1,0,3
33370,41,1,0,3
33371,318,1,0,3
33372,51,1,0,3
33374,2934,2,0,3
33375,33372,5,-1,-1
33375,38,1,0,3
33376,179,1,0,3
33377,94,1,0,3
33378,69,1,0,3
33379,115,1,0,3
33380,41,1,0,3
33381,48,1,0,3
33382,33381,4,23.0406,3
33383,38,1,0,3
33384,137,1,0,3
33385,27695,2,0,3
33386,33385,11,25.0886,3
33387,1,1,0,3
33388,2740,2,0,3
33389,8,1,0,3
33390,34,1,0,3
33391,73,1,0,3
33392,5,1,0,3
33393,4,1,0,3
33394,84,1,0,3
33395,205,1,0,3
33396,57,1,0,3
33397,18,1,0,3
33398,326,1,0,3
33399,35,1,0,3
33400,35,1,0,3
33401,1,1,0,3
33402,28308,2,0,3
33403,38,1,0,3
