time,seq,class,rtt,hops
28479,71,1,0,3
28480,93,1,0,3
28481,110,1,0,3
28482,37,1,0,3
28483,99,1,0,3
28484,4,1,0,3
28485,134,1,0,3
28486,22,1,0,3
28487,63,1,0,3
28488,43,1,0,3
28490,28489,4,12.8004,3
28491,28488,3,-1,-1
28491,6200,2,0,3
28492,85,1,0,3
28493,2,1,0,3
28494,22,1,0,3
28495,71,1,0,3
28496,37,1,0,3
28497,190,1,0,3
28498,144,1,0,3
28499,71,1,0,3
28500,3,1,0,3
28501,54,1,0,3
28502,190,1,0,3
28503,131,1,0,3
28504,62,1,0,3
28505,50,1,0,3
28506,12025,2,0,3
28507,195,1,0,3
28508,190,1,0,3
28509,64,1,0,3
28510,19,1,0,3
28511,190,1,0,3
28512,190,1,0,3
28513,70,1,0,3
28514,19,1,0,3
28515,9,1,0,3
28516,46,1,0,3
28517,164,1,0,3
28518,42,1,0,3
28519,77,1,0,3
28520,404,1,0,3
28521,38,1,0,3
28522,92,1,0,3
28523,190,1,0,3
28524,77,1,0,3
28525,258,1,0,3
28526,42,1,0,3
28527,4,1,0,3
28528,134,1,0,3
28529,62,1,0,3
28530,144,1,0,3
28531,35,1,0,3
28533,131,1,0,3
28534,28531,8,-1,-1
28534,11,1,0,3
28535,2,1,0,3
28536,50,1,0,3
28537,179,1,0,3
28538,1820,2,0,3
28539,71,1,0,3
28540,28539,5,6.72022,3
28541,2,1,0,3
28542,2,1,0,3
28543,25481,6,0,3
28544,71,1,0,3
28545,179,1,0,3
28546,3,1,0,3
28547,13,1,0,3
28548,70,1,0,3
28549,54,1,0,3
28550,164,1,0,3
28551,56,1,0,3
28552,41,1,0,3
28553,63,1,0,3
28554,131,1,0,3
28555,70,1,0,3
28556,114,1,0,3
28557,37,1,0,3
28558,28557,3,16.1284,3
28559,37,1,0,3
28560,37,1,0,3
28561,140,1,0,3
28562,179,1,0,3
28563,64,1,0,3
28564,46,1,0,3
28565,134,1,0,3
28566,134,1,0,3
28567,118,1,0,3
28568,77,1,0,3
28569,52,1,0,3
28570,13953,2,0,3
28571,6,1,0,3
28572,77,1,0,3
28573,64,1,0,3
28574,35,1,0,3
28575,126,1,0,3
28576,24,1,0,3
28577,131,1,0,3
28578,98,1,0,3
28579,54,1,0,3
28580,275,1,0,3
28581,164,1,0,3
28582,33,1,0,3
28583,179,1,0,3
28584,85,1,0,3
28585,4,1,0,3
28586,60,1,0,3
28587,28586,3,10.5604,3
28588,50,1,0,3
28589,66,1,0,3
28590,118,1,0,3
28591,110,1,0,3
28592,18,1,0,3
28593,22,1,0,3
28594,20678,2,0,3
28595,46,1,0,3
28596,2,1,0,3
28597,38,1,0,3
28598,24,1,0,3
28599,19,1,0,3
28600,4,1,0,3
28601,114,1,0,3
28602,56,1,0,3
28603,63,1,0,3
28604,37,1,0,3
28605,87,1,0,3
28606,22,1,0,3
28607,1393,2,0,3
28608,2664,2,0,3
28609,11,1,0,3
28610,7,1,0,3
28611,62,1,0,3
28612,46,1,0,3
28613,42,1,0,3
28614,126,1,0,3
28615,179,1,0,3
28616,93,1,0,3
28617,24,1,0,3
28618,19,1,0,3
28619,43,1,0,3
28620,2,1,0,3
28621,87,1,0,3
28622,6,1,0,3
28623,43,1,0,3
28624,118,1,0,3
28625,275,1,0,3
28626,71,1,0,3
28627,50,1,0,3
28628,190,1,0,3
28629,190,1,0,3
28630,118,1,0,3
28631,258,1,0,3
28632,71,1,0,3
28633,24,1,0,3
28634,43,1,0,3
28635,60,1,0,3
28636,23,1,0,3
28637,195,1,0,3
28638,35,1,0,3
28639,43,1,0,3
28640,35,1,0,3
28641,60,1,0,3
28642,144,1,0,3
28643,7,1,0,3
28644,20,1,0,3
28645,22,1,0,3
28646,126,1,0,3
28647,10233,2,0,3
28648,18,1,0,3
28649,16,1,0,3
28650,87,1,0,3
28651,62,1,0,3
28652,56,1,0,3
28653,63,1,0,3
28654,35,1,0,3
28655,25069,4,0,3
28656,62,1,0,3
28657,43,1,0,3
28658,110,1,0,3
28659,35,1,0,3
28660,85,1,0,3
28661,6,1,0,3
28662,28661,6,23.1686,3
28663,2,1,0,3
28664,18,1,0,3
28665,159,1,0,3
28666,3,1,0,3
28667,164,1,0,3
28668,3,1,0,3
28669,33,1,0,3
28670,7,1,0,3
28671,19,1,0,3
28672,19,1,0,3
28673,22,1,0,3
28674,258,1,0,3
28675,85,1,0,3
28676,24,1,0,3
28677,62,1,0,3
28678,25558,3,0,3
28679,140,1,0,3
28680,99,1,0,3
28681,2,1,0,3
28682,10,1,0,3
28683,144,1,0,3
28684,3649,2,0,3
28685,190,1,0,3
28686,52,1,0,3
28687,46,1,0,3
28688,20,1,0,3
28689,98,1,0,3
28690,59,1,0,3
28691,28690,4,22.0807,3
28692,54,1,0,3
28693,126,1,0,3
28694,93,1,0,3
28695,18,1,0,3
28696,23,1,0,3
28697,1393,2,0,3
28698,22,1,0,3
28699,46,1,0,3
28700,9,1,0,3
28701,20,1,0,3
28702,92,1,0,3
28703,42,1,0,3
28704,56,1,0,3
28705,64,1,0,3
28706,16,1,0,3
28707,63,1,0,3
28708,70,1,0,3
28709,26663,2,0,3
28710,35,1,0,3
28711,9,1,0,3
28712,131,1,0,3
28713,63,1,0,3
28714,77,1,0,3
28715,43,1,0,3
28716,23,1,0,3
28717,144,1,0,3
28718,70,1,0,3
28719,110,1,0,3
28720,92,1,0,3
28721,10,1,0,3
28722,64,1,0,3
28723,77,1,0,3
28724,23,1,0,3
28725,59,1,0,3
28726,18899,2,0,3
28727,164,1,0,3
28728,118,1,0,3
28729,190,1,0,3
28730,27706,4,0,3
28731,22,1,0,3
28732,134,1,0,3
28733,7,1,0,3
28734,7,1,0,3
28735,404,1,0,3
28736,18,1,0,3
28737,59,1,0,3
28738,20,1,0,3
28739,4,1,0,3
28740,66,1,0,3
28741,71,1,0,3
28742,63,1,0,3
28743,275,1,0,3
28744,11515,2,0,3
28745,70,1,0,3
28746,7,1,0,3
28747,28746,13,29.2487,3
28748,179,1,0,3
28749,18,1,0,3
28750,52,1,0,3
28751,144,1,0,3
28752,6,1,0,3
28753,18934,2,0,3
28754,11,1,0,3
28755,60,1,0,3
28756,43,1,0,3
28757,3,1,0,3
28758,179,1,0,3
28759,54,1,0,3
28760,46,1,0,3
28761,33,1,0,3
28762,258,1,0,3
28763,190,1,0,3
28764,42,1,0,3
28765,21,1,0,3
28766,24,1,0,3
28767,62,1,0,3
28768,2,1,0,3
28769,62,1,0,3
28770,110,1,0,3
28771,6,1,0,3
28772,62,1,0,3
28773,118,1,0,3
28774,3649,2,0,3
28775,24,1,0,3
28776,20,1,0,3
28777,14278,2,0,3
28778,24,1,0,3
28779,118,1,0,3
28780,7,1,0,3
28781,33,1,0,3
28782,16,1,0,3
28783,10115,2,0,3
28784,66,1,0,3
28785,126,1,0,3
28786,118,1,0,3
28787,38,1,0,3
28788,33,1,0,3
28789,93,1,0,3
28790,87,1,0,3
28791,66,1,0,3
28792,21015,3,0,3
28793,25740,3,0,3
28794,140,1,0,3
28795,24,1,0,3
28796,42,1,0,3
28797,258,1,0,3
28798,71,1,0,3
28799,99,1,0,3
28800,33,1,0,3
28801,24,1,0,3
28802,12423,3,0,3
28803,99,1,0,3
28804,41,1,0,3
28805,24,1,0,3
28806,66,1,0,3
28807,26008,12,0,3
28808,114,1,0,3
28809,28212,3,0,3
28810,92,1,0,3
28811,22944,3,0,3
28812,93,1,0,3
28813,64,1,0,3
28814,63,1,0,3
28815,20,1,0,3
28816,11,1,0,3
28817,258,1,0,3
28818,37,1,0,3
28819,7,1,0,3
28820,71,1,0,3
28821,126,1,0,3
28822,50,1,0,3
28823,404,1,0,3
28824,25740,3,0,3
28825,71,1,0,3
28826,190,1,0,3
28827,64,1,0,3
28828,60,1,0,3
28829,134,1,0,3
28830,190,1,0,3
28831,43,1,0,3
28832,38,1,0,3
28833,114,1,0,3
28834,15514,3,0,3
28835,159,1,0,3
28836,41,1,0,3
28837,87,1,0,3
28838,62,1,0,3
28839,110,1,0,3
28840,16,1,0,3
28841,71,1,0,3
28842,33,1,0,3
28843,404,1,0,3
28844,2,1,0,3
28845,144,1,0,3
28846,46,1,0,3
28847,114,1,0,3
28848,85,1,0,3
28850,18,1,0,3
28851,28848,6,-1,-1
28851,19,1,0,3
28852,164,1,0,3
28853,195,1,0,3
28854,159,1,0,3
28855,56,1,0,3
28856,23,1,0,3
28857,92,1,0,3
28858,21,1,0,3
28859,16,1,0,3
28860,144,1,0,3
28861,23,1,0,3
28862,24550,2,0,3
28863,25390,4,0,3
28864,19,1,0,3
28865,19,1,0,3
28866,59,1,0,3
28867,59,1,0,3
28868,16,1,0,3
28869,85,1,0,3
28870,92,1,0,3
28871,98,1,0,3
28872,85,1,0,3
28873,114,1,0,3
28874,62,1,0,3
28875,64,1,0,3
28876,87,1,0,3
28877,98,1,0,3
28878,9543,3,0,3
28879,33,1,0,3
28880,179,1,0,3
28881,28880,9,6.72022,3
28882,190,1,0,3
28883,404,1,0,3
28884,134,1,0,3
28885,126,1,0,3
28886,7,1,0,3
28887,11,1,0,3
28888,77,1,0,3
28889,4,1,0,3
28890,114,1,0,3
28891,98,1,0,3
28892,404,1,0,3
28893,50,1,0,3
28894,71,1,0,3
28895,446,2,0,3
28896,20610,2,0,3
28897,13,1,0,3
28898,56,1,0,3
28899,164,1,0,3
28900,404,1,0,3
28901,54,1,0,3
28903,25558,3,0,3
28904,28901,4,-1,-1
28904,56,1,0,3
28905,21,1,0,3
28906,50,1,0,3
28907,24,1,0,3
28908,114,1,0,3
28909,9,1,0,3
28910,11,1,0,3
28911,2,1,0,3
28912,21,1,0,3
28913,70,1,0,3
28914,62,1,0,3
28915,60,1,0,3
28916,7,1,0,3
28917,23936,4,0,3
28918,140,1,0,3
28919,77,1,0,3
28920,50,1,0,3
28921,24,1,0,3
28922,114,1,0,3
28923,10,1,0,3
28924,99,1,0,3
28925,85,1,0,3
28926,23,1,0,3
28927,66,1,0,3
28928,13,1,0,3
28929,28586,3,0,3
28930,7,1,0,3
28931,190,1,0,3
28932,50,1,0,3
28933,64,1,0,3
28934,7,1,0,3
28935,195,1,0,3
28936,19,1,0,3
28937,52,1,0,3
28938,140,1,0,3
28939,110,1,0,3
28940,23,1,0,3
28941,54,1,0,3
28942,28429,5,0,3
28943,144,1,0,3
28944,4,1,0,3
28945,195,1,0,3
28946,87,1,0,3
28947,10,1,0,3
28948,179,1,0,3
28949,179,1,0,3
28950,18,1,0,3
28951,144,1,0,3
28952,28951,28,22.7207,3
28953,275,1,0,3
28954,41,1,0,3
28955,10,1,0,3
28956,131,1,0,3
28957,37,1,0,3
28958,9,1,0,3
28959,118,1,0,3
28960,3,1,0,3
28961,24550,2,0,3
28962,2,1,0,3
28963,3,1,0,3
28964,52,1,0,3
28965,134,1,0,3
28966,4,1,0,3
28967,64,1,0,3
28968,10,1,0,3
28969,37,1,0,3
28970,126,1,0,3
28971,10,1,0,3
28972,126,1,0,3
28973,195,1,0,3
28974,275,1,0,3
28975,70,1,0,3
28976,26663,2,0,3
28977,43,1,0,3
28978,35,1,0,3
28979,28978,5,11.3282,3
28980,46,1,0,3
28981,404,1,0,3
28982,11,1,0,3
28983,24,1,0,3
28984,28983,3,18.2406,3
28985,275,1,0,3
28986,66,1,0,3
28987,35,1,0,3
28988,404,1,0,3
28989,10,1,0,3
28990,22,1,0,3
28991,52,1,0,3
28992,7,1,0,3
28993,275,1,0,3
28994,16,1,0,3
28995,404,1,0,3
28996,24,1,0,3
28997,54,1,0,3
28998,93,1,0,3
28999,99,1,0,3
29000,63,1,0,3
29001,64,1,0,3
29002,26163,4,0,3
29003,190,1,0,3
29004,134,1,0,3
29005,64,1,0,3
29006,42,1,0,3
29007,6200,2,0,3
29008,29007,4,10.0482,3
29009,131,1,0,3
29010,52,1,0,3
29011,13,1,0,3
29012,118,1,0,3
29013,144,1,0,3
29014,110,1,0,3
29015,93,1,0,3
29016,118,1,0,3
29017,20940,4,0,3
29018,404,1,0,3
29019,35,1,0,3
29020,63,1,0,3
29021,164,1,0,3
29022,16,1,0,3
29023,24,1,0,3
29024,164,1,0,3
29025,179,1,0,3
29026,33,1,0,3
29027,29026,5,20.6084,3
29028,64,1,0,3
29029,131,1,0,3
29030,28251,3,0,3
29031,110,1,0,3
29032,7,1,0,3
29033,46,1,0,3
29034,110,1,0,3
29035,33,1,0,3
29036,19,1,0,3
29037,164,1,0,3
29038,24,1,0,3
29039,71,1,0,3
29040,118,1,0,3
29041,66,1,0,3
29042,50,1,0,3
29043,29042,21,22.8487,3
29044,195,1,0,3
29045,54,1,0,3
29046,25,2,0,3
29047,258,1,0,3
29048,25349,3,0,3
29049,9,1,0,3
29050,52,1,0,3
29051,20,1,0,3
29052,275,1,0,3
29053,190,1,0,3
29054,26593,3,0,3
29055,99,1,0,3
29056,64,1,0,3
29057,164,1,0,3
29058,66,1,0,3
29059,60,1,0,3
29060,13,1,0,3
29061,110,1,0,3
29062,98,1,0,3
29063,140,1,0,3
29064,29063,13,14.8484,3
29065,144,1,0,3
29066,16,1,0,3
29067,23571,3,0,3
29068,29067,16,31.2967,3
29069,38,1,0,3
29071,71,1,0,3
29072,29069,3,-1,-1
29072,195,1,0,3
29073,7,1,0,3
29074,6,1,0,3
29075,16,1,0,3
29076,62,1,0,3
29077,22,1,0,3
29078,92,1,0,3
29079,60,1,0,3
29080,77,1,0,3
29081,35,1,0,3
29082,21,1,0,3
29083,195,1,0,3
29084,258,1,0,3
29085,71,1,0,3
29086,59,1,0,3
29087,99,1,0,3
29088,26472,2,0,3
29089,131,1,0,3
29090,110,1,0,3
29091,70,1,0,3
29092,1155,2,0,3
29093,87,1,0,3
29094,140,1,0,3
29095,93,1,0,3
29096,13,1,0,3
29097,41,1,0,3
29098,59,1,0,3
29099,54,1,0,3
29100,13,1,0,3
29101,15052,3,0,3
29102,38,1,0,3
29103,164,1,0,3
29104,6,1,0,3
29105,98,1,0,3
29106,3,1,0,3
29107,50,1,0,3
29108,9,1,0,3
29109,23690,2,0,3
29110,59,1,0,3
29111,164,1,0,3
29112,9,1,0,3
29113,93,1,0,3
29114,131,1,0,3
29115,50,1,0,3
29116,99,1,0,3
29117,60,1,0,3
29118,98,1,0,3
29119,87,1,0,3
29120,20,1,0,3
29121,29007,4,0,3
29122,52,1,0,3
29123,37,1,0,3
29124,29123,5,24.7686,3
29125,38,1,0,3
29127,33,1,0,3
29128,29125,2,-1,-1
29128,159,1,0,3
29129,7,1,0,3
29130,60,1,0,3
29131,110,1,0,3
29132,50,1,0,3
29133,70,1,0,3
29134,126,1,0,3
29135,21,1,0,3
29136,28251,3,0,3
29137,52,1,0,3
29138,13,1,0,3
29139,77,1,0,3
29140,52,1,0,3
29141,195,1,0,3
29142,93,1,0,3
29143,70,1,0,3
29144,11,1,0,3
29145,24,1,0,3
29146,21,1,0,3
29147,77,1,0,3
29148,93,1,0,3
29149,66,1,0,3
29150,144,1,0,3
29151,54,1,0,3
29152,60,1,0,3
29153,42,1,0,3
29154,179,1,0,3
29155,118,1,0,3
29156,195,1,0,3
29157,164,1,0,3
29158,12025,2,0,3
29159,26663,2,0,3
29160,46,1,0,3
29161,50,1,0,3
29162,144,1,0,3
29163,41,1,0,3
29164,126,1,0,3
29165,6,1,0,3
29166,87,1,0,3
29167,114,1,0,3
29168,62,1,0,3
29169,6,1,0,3
29170,92,1,0,3
29171,63,1,0,3
29172,21,1,0,3
29173,19,1,0,3
29174,134,1,0,3
29175,85,1,0,3
29176,38,1,0,3
29177,21,1,0,3
29178,126,1,0,3
29179,46,1,0,3
29180,18,1,0,3
29181,85,1,0,3
29182,19549,3,0,3
29183,23571,3,0,3
29184,3,1,0,3
29185,258,1,0,3
29186,59,1,0,3
29187,20,1,0,3
29188,92,1,0,3
29189,144,1,0,3
29190,22,1,0,3
29191,62,1,0,3
29192,21465,2,0,3
29193,99,1,0,3
29194,19,1,0,3
29195,63,1,0,3
29196,43,1,0,3
29197,87,1,0,3
29198,52,1,0,3
29199,404,1,0,3
29200,62,1,0,3
29201,140,1,0,3
29202,87,1,0,3
29203,3,1,0,3
29204,66,1,0,3
29205,118,1,0,3
29206,93,1,0,3
29207,275,1,0,3
29208,71,1,0,3
29209,110,1,0,3
29210,54,1,0,3
29211,85,1,0,3
29212,66,1,0,3
29213,98,1,0,3
29214,41,1,0,3
29215,56,1,0,3
29216,159,1,0,3
29217,92,1,0,3
29218,190,1,0,3
29219,28251,3,0,3
29220,190,1,0,3
29221,92,1,0,3
29222,446,2,0,3
29223,131,1,0,3
29224,15052,3,0,3
29225,19,1,0,3
29226,63,1,0,3
29227,16,1,0,3
29228,20,1,0,3
29229,126,1,0,3
29230,4,1,0,3
29231,159,1,0,3
29232,11515,2,0,3
29233,159,1,0,3
29234,77,1,0,3
29235,134,1,0,3
29236,18,1,0,3
29237,134,1,0,3
29238,24,1,0,3
29239,98,1,0,3
29240,66,1,0,3
29241,164,1,0,3
29242,99,1,0,3
29243,2026,2,0,3
29244,70,1,0,3
29245,159,1,0,3
29246,14168,2,0,3
29247,37,1,0,3
29248,25319,3,0,3
29249,159,1,0,3
29250,6,1,0,3
29251,85,1,0,3
29252,16,1,0,3
29253,134,1,0,3
29254,404,1,0,3
29255,18,1,0,3
29256,114,1,0,3
29257,4,1,0,3
29258,159,1,0,3
29259,131,1,0,3
29260,41,1,0,3
29261,13,1,0,3
29262,19,1,0,3
29263,114,1,0,3
29264,19,1,0,3
29265,190,1,0,3
29266,144,1,0,3
29267,179,1,0,3
29268,2,1,0,3
29269,258,1,0,3
29270,114,1,0,3
29271,179,1,0,3
29272,164,1,0,3
29273,13,1,0,3
29274,59,1,0,3
29275,92,1,0,3
29276,59,1,0,3
29277,16,1,0,3
29278,24533,3,0,3
29279,164,1,0,3
29280,140,1,0,3
29281,404,1,0,3
29282,99,1,0,3
29283,63,1,0,3
29284,3,1,0,3
29285,134,1,0,3
29286,11,1,0,3
29287,13,1,0,3
29288,93,1,0,3
29289,56,1,0,3
29290,63,1,0,3
29291,275,1,0,3
29292,46,1,0,3
29293,85,1,0,3
29294,159,1,0,3
29295,62,1,0,3
29296,110,1,0,3
29297,50,1,0,3
29298,258,1,0,3
29299,56,1,0,3
29300,50,1,0,3
29301,258,1,0,3
29302,63,1,0,3
29303,190,1,0,3
29304,33,1,0,3
29305,275,1,0,3
29306,19,1,0,3
29307,93,1,0,3
29308,404,1,0,3
29309,29308,6,10.8804,3
29310,22,1,0,3
29311,85,1,0,3
29312,3,1,0,3
29313,38,1,0,3
29314,28746,13,0,3
29315,13,1,0,3
29316,56,1,0,3
29317,25390,4,0,3
29318,85,1,0,3
29319,52,1,0,3
29320,93,1,0,3
29321,42,1,0,3
29322,19,1,0,3
29323,11,1,0,3
29324,15814,3,0,3
29325,4,1,0,3
29326,46,1,0,3
29327,64,1,0,3
29328,179,1,0,3
29329,7,1,0,3
29330,41,1,0,3
29331,93,1,0,3
29332,64,1,0,3
29333,144,1,0,3
29334,140,1,0,3
29335,56,1,0,3
29336,59,1,0,3
29337,20,1,0,3
29338,29337,17,19.3287,3
29339,195,1,0,3
29340,190,1,0,3
29341,3,1,0,3
29342,37,1,0,3
29343,18,1,0,3
29344,19,1,0,3
29345,9,1,0,3
29346,18505,3,0,3
29347,3,1,0,3
29348,22,1,0,3
29349,62,1,0,3
29350,46,1,0,3
29351,29350,2,7.04022,3
29352,20,1,0,3
29353,70,1,0,3
29354,66,1,0,3
29355,35,1,0,3
29356,25124,2,0,3
29357,7,1,0,3
29358,131,1,0,3
29359,164,1,0,3
29360,19,1,0,3
29361,29360,4,14.5284,3
29362,190,1,0,3
29363,38,1,0,3
29364,77,1,0,3
29365,110,1,0,3
29366,42,1,0,3
29367,131,1,0,3
29368,23,1,0,3
29369,77,1,0,3
29370,77,1,0,3
29371,164,1,0,3
29372,63,1,0,3
29373,22,1,0,3
29374,144,1,0,3
29375,195,1,0,3
29376,18505,3,0,3
29377,114,1,0,3
29378,114,1,0,3
29379,29360,4,18000,3
29380,404,1,0,3
29381,21,1,0,3
29382,92,1,0,3
29383,77,1,0,3
29384,52,1,0,3
29385,66,1,0,3
29386,16,1,0,3
29387,190,1,0,3
29388,11,1,0,3
29389,29388,10,14.0804,3
29390,98,1,0,3
29391,404,1,0,3
29392,190,1,0,3
29393,50,1,0,3
29394,195,1,0,3
29395,37,1,0,3
29396,70,1,0,3
29397,2,1,0,3
29398,179,1,0,3
29399,42,1,0,3
29400,22,1,0,3
29401,19,1,0,3
29402,114,1,0,3
29403,258,1,0,3
29404,6,1,0,3
29405,144,1,0,3
29406,179,1,0,3
29407,275,1,0,3
29408,37,1,0,3
29409,42,1,0,3
29410,179,1,0,3
29411,64,1,0,3
29412,63,1,0,3
29413,23,1,0,3
29414,23635,5,0,3
29415,64,1,0,3
29416,71,1,0,3
29417,54,1,0,3
29418,20,1,0,3
29419,85,1,0,3
29420,13,1,0,3
29421,41,1,0,3
29422,144,1,0,3
29423,258,1,0,3
29424,159,1,0,3
29425,3649,2,0,3
29426,20,1,0,3
29427,24,1,0,3
29428,6,1,0,3
29429,42,1,0,3
29430,10,1,0,3
29431,126,1,0,3
29432,92,1,0,3
29433,63,1,0,3
29434,16,1,0,3
29435,71,1,0,3
29436,164,1,0,3
29437,98,1,0,3
29438,19,1,0,3
29439,190,1,0,3
29440,22,1,0,3
29441,85,1,0,3
29442,13,1,0,3
29443,7,1,0,3
29444,50,1,0,3
29445,37,1,0,3
29446,42,1,0,3
29447,851,2,0,3
29448,11515,2,0,3
29449,131,1,0,3
29450,18,1,0,3
29451,29450,4,6.40022,3
29452,62,1,0,3
29453,6,1,0,3
29454,42,1,0,3
29455,42,1,0,3
29456,195,1,0,3
29457,52,1,0,3
29458,3,1,0,3
29459,159,1,0,3
29460,33,1,0,3
29461,56,1,0,3
29462,29461,2,11.6482,3
29463,56,1,0,3
29464,64,1,0,3
29465,92,1,0,3
29466,195,1,0,3
29467,63,1,0,3
29468,66,1,0,3
29469,70,1,0,3
29470,25069,4,0,3
29471,15514,3,0,3
29472,56,1,0,3
29473,190,1,0,3
29474,25151,2,0,3
29475,258,1,0,3
29476,64,1,0,3
29477,62,1,0,3
29478,22039,2,0,3
29479,18,1,0,3
29480,7,1,0,3
29481,60,1,0,3
29482,18,1,0,3
29483,43,1,0,3
29484,13,1,0,3
29485,258,1,0,3
29486,12389,2,0,3
29487,87,1,0,3
29488,22,1,0,3
29489,404,1,0,3
29490,2,1,0,3
29492,190,1,0,3
29493,29490,15,-1,-1
29493,7,1,0,3
29494,134,1,0,3
29495,29494,4,8.64022,3
29496,134,1,0,3
29497,52,1,0,3
29498,43,1,0,3
29499,77,1,0,3
29500,126,1,0,3
29501,4,1,0,3
29502,43,1,0,3
29503,46,1,0,3
29504,16,1,0,3
29505,21,1,0,3
29506,35,1,0,3
29507,70,1,0,3
29508,63,1,0,3
29509,87,1,0,3
29510,131,1,0,3
29511,4,1,0,3
29512,46,1,0,3
29513,10233,2,0,3
29514,4,1,0,3
29515,24714,4,0,3
29516,2,1,0,3
29517,118,1,0,3
29518,179,1,0,3
29519,99,1,0,3
29520,52,1,0,3
29521,13,1,0,3
29522,21,1,0,3
29523,2365,2,0,3
29525,46,1,0,3
29526,29523,2,-1,-1
29526,41,1,0,3
29527,77,1,0,3
29528,60,1,0,3
29529,19816,2,0,3
29530,63,1,0,3
29532,4,1,0,3
29533,29530,34,-1,-1
29533,41,1,0,3
29534,190,1,0,3
29535,2,1,0,3
29536,131,1,0,3
29537,131,1,0,3
29538,38,1,0,3
29539,7,1,0,3
29540,77,1,0,3
29541,275,1,0,3
29542,164,1,0,3
29543,92,1,0,3
29544,275,1,0,3
29545,33,1,0,3
29546,12389,2,0,3
29547,179,1,0,3
29548,258,1,0,3
29549,52,1,0,3
29550,258,1,0,3
29551,10,1,0,3
29552,99,1,0,3
29553,404,1,0,3
29554,66,1,0,3
29555,62,1,0,3
29556,22,1,0,3
29557,404,1,0,3
29558,22,1,0,3
29559,56,1,0,3
29560,118,1,0,3
29561,404,1,0,3
29562,92,1,0,3
29563,24,1,0,3
29564,33,1,0,3
29565,190,1,0,3
29566,60,1,0,3
29567,131,1,0,3
29568,50,1,0,3
29569,59,1,0,3
29570,258,1,0,3
29571,23,1,0,3
29572,179,1,0,3
29573,41,1,0,3
29574,140,1,0,3
29575,59,1,0,3
29576,144,1,0,3
29577,23554,7,0,3
29578,42,1,0,3
29579,6,1,0,3
29580,77,1,0,3
29581,28429,5,0,3
29582,33,1,0,3
29583,29582,2,23.1686,3
29584,70,1,0,3
29585,54,1,0,3
29586,60,1,0,3
29587,99,1,0,3
29588,126,1,0,3
29589,2,1,0,3
29590,85,1,0,3
29591,195,1,0,3
29592,6,1,0,3
29593,87,1,0,3
29595,179,1,0,3
29596,29593,5,-1,-1
29596,11,1,0,3
29597,11,1,0,3
29598,35,1,0,3
29599,70,1,0,3
29600,66,1,0,3
29601,6,1,0,3
29602,134,1,0,3
29603,29602,7,6.08022,3
29604,164,1,0,3
29605,21,1,0,3
29606,92,1,0,3
29607,41,1,0,3
29608,99,1,0,3
29609,131,1,0,3
29610,114,1,0,3
29611,9,1,0,3
29612,24,1,0,3
29613,41,1,0,3
29614,164,1,0,3
29615,92,1,0,3
29616,16,1,0,3
29617,77,1,0,3
29618,46,1,0,3
29619,20,1,0,3
29620,114,1,0,3
29621,99,1,0,3
29622,77,1,0,3
29623,140,1,0,3
29624,22,1,0,3
29625,50,1,0,3
29626,134,1,0,3
29627,99,1,0,3
29628,195,1,0,3
29629,6,1,0,3
29630,118,1,0,3
29631,164,1,0,3
29632,62,1,0,3
29633,23,1,0,3
29634,92,1,0,3
29635,98,1,0,3
29636,29635,9,25.1524,3
29637,99,1,0,3
29638,4,1,0,3
29639,24,1,0,3
29640,10,1,0,3
29641,9,1,0,3
29642,118,1,0,3
29643,10,1,0,3
29644,110,1,0,3
29645,42,1,0,3
29646,63,1,0,3
29647,77,1,0,3
29648,29647,5,23.2967,3
29649,93,1,0,3
29650,56,1,0,3
29651,144,1,0,3
29652,13,1,0,3
29653,63,1,0,3
29654,54,1,0,3
29655,64,1,0,3
29656,404,1,0,3
29657,114,1,0,3
29658,85,1,0,3
29659,195,1,0,3
29660,16,1,0,3
29661,24,1,0,3
29662,42,1,0,3
29664,22,1,0,3
29665,29662,4,-1,-1
29665,52,1,0,3
29666,52,1,0,3
29667,23,1,0,3
29668,70,1,0,3
29669,56,1,0,3
29670,85,1,0,3
29671,46,1,0,3
29672,62,1,0,3
29673,164,1,0,3
29674,66,1,0,3
29675,20,1,0,3
29676,11,1,0,3
29677,33,1,0,3
29678,23738,4,0,3
29679,38,1,0,3
29680,134,1,0,3
29681,43,1,0,3
29682,87,1,0,3
29683,10,1,0,3
29684,110,1,0,3
29685,2,1,0,3
29686,24,1,0,3
29687,131,1,0,3
29688,25585,6,0,3
29689,13953,2,0,3
29690,35,1,0,3
29691,404,1,0,3
29692,23515,5,0,3
29693,50,1,0,3
29694,66,1,0,3
29695,77,1,0,3
29696,404,1,0,3
29697,62,1,0,3
29698,140,1,0,3
29699,59,1,0,3
29700,29699,3,30.2086,3
29701,7,1,0,3
29702,87,1,0,3
29703,52,1,0,3
29704,134,1,0,3
29705,18,1,0,3
29706,110,1,0,3
29707,27339,4,0,3
29708,195,1,0,3
29709,144,1,0,3
29710,9,1,0,3
29711,131,1,0,3
29712,190,1,0,3
29713,98,1,0,3
29714,41,1,0,3
29715,190,1,0,3
29716,190,1,0,3
29717,23,1,0,3
29718,38,1,0,3
29719,42,1,0,3
29720,99,1,0,3
29721,35,1,0,3
29722,21,1,0,3
29723,19,1,0,3
29724,140,1,0,3
29725,56,1,0,3
29726,85,1,0,3
29727,77,1,0,3
